,train_loss,train_accuracy,test_loss,test_accuracy,train_time,test_time
0,4.668694774208166,0.11147298593350384,3.2232171395781695,0.11474920382165606,185.53492140769958,35.344587564468384
1,2.696133101382829,0.11441016624040921,2.509476212179585,0.12101910828025478,183.6578814983368,36.36003136634827
2,2.4032718001119315,0.11347106777493605,2.55926466899313,0.11017117834394904,183.60390734672546,36.06556224822998
3,2.3467337167476447,0.11365089514066497,2.38466168209246,0.11435111464968153,184.4749050140381,35.13107228279114
